SiteId,UnitId,ReadDate,Salinity in ppt,Dissolved Oxygen milligram per lit,pH ,Secchi Depth meters,Water Depth meters,Water Temp Celsius,Air Temp Celsius,Air Temp Fahrenheit,Time 24 clcok,Field Technician,DateVerified,WhoVerified
B,,5/25/2017,,,,,,,,72,10.15,Susan Poe,,
B,,06-07-2017,0,,,,,,,64,,Susan Poe,,
B,,6/19/2017,0,3.9,7,0.5,0.5,26,,72,10.3,Susan Poe,08-07-2017,Carly Sibilia
B,,07-11-2017,0,,7,0.5,0.5,31,,76,10.4,Susan Poe,08-07-2017,Carly Sibilia
B,,7/25/2017,0,4.2,7,0.2,0.2,28,,81,10.55,Susan Poe,08-07-2017,Carly Sibilia
D,,4/18/2017,0,7.3,6,1,1.1,17,,61,10.1,Susan Poe,08-07-2017,Carly Sibilia
D,,05-11-2017,0,6.5,6.5,0.8,1.7,19,,62,10.05,Susan Poe,08-07-2017,Carly Sibilia
D,,5/25/2017,0,,6.5,0.7,1.8,22,,73,10.55,Susan Poe,08-07-2017,Carly Sibilia
D,,06-07-2017,0,4.6,6.5,0.7,1.6,22,,64,10.2,Susan Poe,08-07-2017,Carly Sibilia
D,,6/19/2017,0,,6.5,0.7,1.2,26,,72,10.15,Susan Poe,08-07-2017,Carly Sibilia
D,,07-11-2017,0,5.3,6.5,0.7,1.1,29,,75,10.05,Susan Poe,08-07-2017,Carly Sibilia
D,,7/25/2017,0,,6.5,0.9,1.2,29,,82,11.55,Susan Poe,08-07-2017,Carly Sibilia
Bay,,4/18/2017,0,6,6,0.4,0.7,20,,61,9.35,Susan Poe,08-07-2017,Carly Sibilia
Bay,,05-11-2017,0,5,6,0.4,0.4,18,,62,9.3,Susan Poe,08-07-2017,Carly Sibilia
Bay,,5/25/2017,0,6.9,7,0.5,0.9,20,,72,9.3,Susan Poe,08-07-2017,Carly Sibilia
Bay,,06-07-2017,0,3.5,6,0.6,0.9,21,,64,9.3,Susan Poe,08-07-2017,Carly Sibilia
Bay,,6/19/2017,0,4.3,6.5,0.5,1,25,,72,9.3,Susan Poe,08-07-2017,Carly Sibilia
Bay,,07-11-2017,0,4.7,7,0.4,0.9,27,,75,9.35,Susan Poe,08-07-2017,Carly Sibilia
Bay,,7/25/2017,0,6.2,7,0.4,0.9,26,,81,10.25,Susan Poe,08-07-2017,Carly Sibilia
A,,04-04-2017,0,,7,0.5,0.6,20,,71,11,Susan Poe,08-07-2017,Carly Sibilia
B,,04-04-2017,0,,7,0.2,0.3,19,,71,10.5,Susan Poe,08-07-2017,Carly Sibilia
D,,04-04-2017,0,6.2,6.5,1,1.1,19,,70,10.2,Susan Poe,08-07-2017,Carly Sibilia
Bay,,04-04-2017,0,4.2,6.25,0.2,0.9,19,,69,9.3,Susan Poe,08-07-2017,Carly Sibilia
A,,08-08-2017,0,,6.5,0.8,1,25,,70,10.5,Sue Poe,10/17/2017,Carly Sibilia
B,,08-08-2017,0,,6.5,0.1,0.1,25,,70,11,Sue Poe,10/17/2017,Carly Sibilia
D,,08-08-2017,0,4.8,,0.9,1.7,25,,70,10.3,Sue Poe,10/17/2017,Carly Sibilia
Bay,,08-08-2017,0,6.2,7,0.4,0.9,25,,70,10,Sue Poe,10/17/2017,Carly Sibilia
A,,09-12-2017,0,,7,0.4,0.4,21,,72,11,Sue Poe,10/17/2017,Carly Sibilia
B,,09-12-2017,0,,6.5,0.3,0.3,20,,72,10.5,Sue Poe,10/17/2017,Carly Sibilia
D,,09-12-2017,0,5.8,6.5,1,1.7,20,,72,10.15,Sue Poe,10/17/2017,Carly Sibilia
Bay,,09-12-2017,0,6,7,0.3,0.3,20,,72,9.3,Sue Poe,10/17/2017,Carly Sibilia
B,,9/29/2017,0,3,7,0.1,0.1,24.5,,78,10.15,Sue Poe,10/17/2017,Carly Sibilia
D,,9/29/2017,0,,6.5,1.3,1.3,25,,78,11.1,Sue Poe,10/17/2017,Carly Sibilia
Bay,,9/29/2017,0,,,0.1,0.1,,,78,9.35,Sue Poe,10/17/2017,Carly Sibilia
A,,10-12-2017,0,,6.5,0.3,0.4,25,,74,10.55,Sue Poe,10/17/2017,Carly Sibilia
B,,10-12-2017,0,,7,0.1,0.1,25,,74,11.05,Sue Poe,10/17/2017,Carly Sibilia
D,,10-12-2017,0,5.8,6.5,1.8,2.1,26,,74,10.25,Sue Poe,10/17/2017,Carly Sibilia
Bay,,10-12-2017,0,5.2,7,1.5,1.9,25,,74,9.45,Susan Poe,10/17/2017,Carly Sibilia
Bay,,10/26/2017,0,7.1,7,0.35,0.8,26,,54,9.4,Sue Poe,11/17/2017,Carly Sibilia
A,,10/26/2017,0,6.8,6.5,0.2,0.4,27,,54,10.45,Sue Poe,11/17/2017,Carly Sibilia
B,,10/26/2017,0,4.1,6.5,0.2,0.2,26,,54,10.15,Sue Poe,11/17/2017,Carly Sibilia
D,,10/26/2017,0,,6.5,1.2,1.2,27,,54,11.15,Sue Poe,11/17/2017,Carly Sibilia
Bay,,11-08-2017,,6.6,7,0.5,0.5,16,,52,9.3,Sue Poe,11/17/2017,Carly Sibilia
D,,11-08-2017,,6.9,6.5,1.2,1.5,16,,52,10.2,Sue Poe,11/17/2017,Carly Sibilia
B,,11-08-2017,,,6.5,0.2,0.2,15,,52,10.5,Sue Poe,11/17/2017,Carly Sibilia
A,,11-08-2017,,,6.5,0.6,0.6,16,,52,11,Sue Poe,11/17/2017,Carly Sibilia
A,,11/29/2017,,,,,,,,,,Sue Poe,10/29/2019,Christine Folks
A,,12-12-2017,0,,6.5,0.7,0.7,6,,48,11.25,Sue Poe,10/29/2019,Christine Folks
B,,11/29/2017,0,5.2,6.5,0.2,0.2,6,,48,10.4,Sue Poe,10/29/2019,Christine Folks
B,,12-12-2017,0,,6.5,0.2,0.2,6,,48,11.1,Sue Poe,10/29/2019,Christine Folks
D,,11/29/2017,0,,6.5,1.3,1.3,7,,48,10.2,Sue Poe,10/29/2019,Christine Folks
D,,12-12-2017,0,9.9,6.5,1.3,1.3,7,,48,11.4,Sue Poe,10/29/2019,Christine Folks
Bay,,11/29/2017,0,10,7,0.6,0.8,9,,48,9.45,Sue Poe,10/29/2019,Christine Folks
Bay,,12-12-2017,0,10,7,0.6,0.8,9,,48,10,Sue Poe,10/29/2019,Christine Folks
A,,1/16/2018,0,,7,0.6,0.6,5,,37,11.05,Sue Poe,10/29/2019,Christine Folks
A,,2/14/2018,0,,6.5,1,1.8,7,,45,10.5,Sue Poe,10/29/2019,Christine Folks
A,,03-07-2018,0,,6.5,1.1,1.8,8,,47,11,Sue Poe,10/29/2019,Christine Folks
A,,3/22/2018,0,8,6.5,0.7,0.9,7,,40,11.03,Sue Poe,10/29/2019,Christine Folks
A,,,1,,7,0.6,1,17,,70,04-04-2018,Sue Poe,10/29/2019,Christine Folks
A,,4/17/2018,1,,7,1.3,1.6,14,,48,10.55,Sue Poe,10/29/2019,Christine Folks
A,,05-10-2018,0.1,,7,0.7,0.9,21,,65,,Sue Poe,10/29/2019,Christine Folks
A,,5/25/2018,0.1,4,6.5,5.5,7,26,,84,10.45,Sue Poe,10/30/2019,Christine Folks
A,,6/14/2018,0.1,,7,1,1.2,26,,84,10.4,Sue Poe,10/30/2019,Christine Folks
A,,6/27/2018,0.1,4.7,4.8,0.5,0.5,27,,76,11.05,Sue Poe,10/30/2019,Christine Folks
A,,7/18/2018,0.1,,7,0.5,0.5,28,,80,10.52,Sue Poe,10/23/2019,Christine Folks
A,,08-01-2018,0,,6.5,0.5,1.2,29,,83,10.55,Sue Poe,10/30/2019,Christine Folks
A,,8/14/2018,0,3.8,6.5,0.4,1.2,28,,78,,Sue Poe,10/30/2019,Christine Folks
A,,09-04-2018,0,,6.5,0.8,0.8,31,,85,10.57,Sue Poe,10/30/2019,Christine Folks
A,,9/20/2018,0.09,4.4,6.5,0.3,0.5,28,,80,10.55,Sue Poe,10/30/2019,Christine Folks
A,,1/31/2018,0,10,7,1,1,3,,30,,Sue Poe,10/30/2019,Christine Folks
B,,1/31/2018,0,7.7,6.5,0.4,0.5,3,,30,10.2,Sue Poe,10/30/2019,Christine Folks
B,,1/16/2018,0,,6.5,0.3,0.3,5,,37,10.5,Sue Poe,10/30/2019,Christine Folks
B,,2/14/2018,0,,6.5,0.5,0.5,8,,45,10.4,Sue Poe,10/30/2019,Christine Folks
B,,03-07-2018,0,,6.5,0.2,0.2,8,,47,10.5,Sue Poe,10/30/2019,Christine Folks
B,,3/22/2018,0,9.8,6.5,0.2,0.2,5,,40,10.22,Sue Poe,10/30/2019,Christine Folks
B,,04-04-2018,1,,7,0.5,0.5,19,,70,10.35,Sue Poe,10/30/2019,Christine Folks
B,,4/17/2018,1,8,6.5,0.4,0.4,10,,48,10.25,Sue Poe,10/30/2019,Christine Folks
B,,05-10-2018,0.8,,7.5,0.3,0.3,22,,65,10.4,Sue Poe,10/30/2019,Christine Folks
B,,5/25/2018,0.6,4.9,7,0.4,0.4,26.1,,74,10.1,Sue Poe,10/30/2019,Christine Folks
B,,6/14/2018,0.08,,7,0.3,0.3,29,,83,10.3,Sue Poe,10/30/2019,Christine Folks
B,,6/27/2018,0.7,3.7,7,0.2,0.2,26,,76,,Sue Poe,10/30/2019,Christine Folks
B,,7/18/2018,0.8,,7,0.1,0.1,28,,80,10.4,Sue Poe,10/30/2019,Christine Folks
B,,08-01-2018,8,,6.5,0.4,0.4,30,,83,10.35,Sue Poe,10/30/2019,Christine Folks
B,,8/14/2018,0,7.3,6.5,0.2,0.2,27,,77,10.2,Sue Poe,10/30/2019,Christine Folks
B,,09-04-2018,0,,6.5,0.2,0.2,30,,85,10.45,Sue Poe,10/30/2019,Christine Folks
B,,9/20/2018,0,5,6.5,0.2,0.2,28,,80,10.25,Sue Poe,10/30/2019,Christine Folks
D,,1/31/2018,0,,6.5,1.2,1.3,4,,30,10.1,Sue Poe,10/30/2019,Christine Folks
D,,1/16/2018,0,10,6.5,1.6,1.6,4,,37,9.5,Sue Poe,10/30/2019,Christine Folks
D,,2/14/2018,0,9.5,6.5,1.3,1.4,6,,45,10.1,Sue Poe,10/30/2019,Christine Folks
D,,03-07-2018,0,10,6.5,1,1.5,8,,47,10.15,Sue Poe,10/30/2019,Christine Folks
D,,3/22/2018,0,,6.5,1.1,1.7,7,,40,10.05,Sue Poe,10/30/2019,Christine Folks
D,,04-04-2018,1,8,,0.9,1.3,18,,70,10,Sue Poe,10/30/2019,Christine Folks
D,,4/17/2018,1,,7,0.9,1.3,14,,48,10,Sue Poe,10/30/2019,Christine Folks
D,,05-10-2018,0,6.3,6.5,0.8,1.2,21.4,,63,10.15,Sue Poe,10/30/2019,Christine Folks
D,,5/25/2018,0,,6.5,0.9,1.6,25,,73,9.55,Sue Poe,10/30/2019,Christine Folks
D,,6/14/2018,0,5,6.5,0.8,1.3,27,,82,10.05,Sue Poe,10/30/2019,Christine Folks
D,,6/27/2018,0,,6.5,0.7,1.5,25,,76,10.25,Sue Poe,10/30/2019,Christine Folks
D,,7/18/2018,0,4,,0.8,1.5,27,,80,10.1,Sue Poe,10/30/2019,Christine Folks
D,,08-01-2018,0,4,6.5,0.5,1.6,28,,82,10.1,Sue Poe,10/30/2019,Christine Folks
D,,8/14/2018,,,6.5,0.4,1.5,28,,77,10.05,Sue Poe,10/30/2019,Christine Folks
D,,09-04-2018,0,3.2,6.5,0.8,1.3,30,,83,10.25,Sue Poe,10/30/2019,Christine Folks
D,,9/20/2018,0,5,6.5,0.4,1.4,25,,80,10.05,Sue Poe,10/30/2019,Christine Folks
Bay,,1/31/2018,0,8,7,0.1,0.2,4,,30,9.3,Sue Poe,10/30/2019,Christine Folks
D,,,0,,,,,,37,,,Sue Poe,10/30/2019,Christine Folks
Bay,,2/14/2018,0,6,6,0.5,0.5,5,,45,938,Sue Poe,10/30/2019,Christine Folks
Bay,,1/16/2018,,,,,,,,37,,Sue Poe,10/30/2019,Christine Folks
Bay,,03-07-2018,0,9.2,7,0.1,0.1,9,,47,9.45,Sue Poe,10/30/2019,Christine Folks
Bay,,3/22/2018,0,8.8,6,0.2,0.5,6,,40,9.4,Sue Poe,10/30/2019,Christine Folks
Bay,,04-04-2018,0.66,7.9,6.5,0.1,0.9,17,,70,9.35,Sue Poe,10/30/2019,Christine Folks
Bay,,4/17/2018,1.2,7.8,6.5,0.2,1,14,,48,9.35,Sue Poe,10/30/2019,Christine Folks
Bay,,05-10-2018,0.18,6,6.5,0.2,0.4,20,,62,9.4,Sue Poe,10/30/2019,Christine Folks
Bay,,5/25/2018,2.3,6.9,6.5,0.4,0.9,25,,73,9.45,Sue Poe,10/30/2019,Christine Folks
Bay,,6/14/2018,0.1,5.6,7,0.5,0.9,24,,82,9.35,Sue Poe,10/30/2019,Christine Folks
Bay,,6/27/2018,,6,7,0.4,0.8,24,,76,9.4,Sue Poe,10/30/2019,Christine Folks
Bay,,7/18/2018,2.6,6.2,7,0.6,0.9,26,,80,9.4,Sue Poe,10/30/2019,Christine Folks
Bay,,08-01-2018,1.9,3.8,7,0.5,1.2,26,,82,9.3,Sue Poe,10/30/2019,Christine Folks
Bay,,8/14/2018,2.1,6,7,0.5,0.9,26,,76,9.3,Sue Poe,10/30/2019,Christine Folks
Bay,,09-04-2018,1.9,6.2,7.5,0.4,0.7,28,,82,9.4,Sue Poe,10/30/2019,Christine Folks
Bay,,9/20/2018,1.6,4.2,7,0.4,1,25,,78,9.3,Sue Poe,10/30/2019,Christine Folks
A,,4/24/2019,,,,,,,,,,Sue Poe,10/30/2019,Christine Folks
A,,05-08-2019,0,,7,0.4,0.9,27,,71,10.5,Sue Poe,10/30/2019,Christine Folks
A,,5/23/2019,0,4.9,7,0.4,0.6,25,,69,10.45,Sue Poe,10/30/2019,Christine Folks
A,,06-05-2019,2,,8,0.6,0.8,28,,73,10.55,Sue Poe,10/31/2019,Christine Folks
A,,07-03-2019,0,,7,0.7,0.8,33,,87,10.45,Sue Poe,10/31/2019,Christine Folks
A,,08-06-2019,,,7.5,0.7,0.9,31,,81,10.5,Sue Poe,10/31/2019,Christine Folks
A,,8/20/2019,0,3.6,7,0.5,0.5,28,,84,10.4,Sue Poe,10/31/2019,Christine Folks
A,,09-03-2019,0,,7,0.8,1,28,,80,10.45,Sue Poe,10/31/2019,Christine Folks
A,,9/18/2019,0,4.6,7,0.6,0.6,23,,71,10.45,Sue Poe,10/31/2019,Christine Folks
A,,10-11-2019,0,,7,0.6,0.6,19,,65,10.45,Sue Poe,10/31/2019,Christine Folks
A,,10/23/2019,0,5.9,7,0.5,1,20,,63,10.25,Sue Poe,10/31/2019,Christine Folks
B,,4/24/2019,0.2,7,,0.5,0.5,23,,69,10.3,Sue Poe,11-01-2019,Christine Folks
B,,05-08-2019,0,,6.5,0.1,0.1,28,,71,10.45,Sue Poe,11-01-2019,Christine Folks
B,,5/23/2019,0,4.1,7,0.3,0.3,27,,69,11.1,Sue Poe,11-01-2019,Christine Folks
B,,06-05-2019,2,,9,0.2,0.2,27,,73,10.4,Sue Poe,11-01-2019,Christine Folks
B,,07-03-2019,0,,7.5,0.1,0.1,33,,87,10.58,Sue Poe,11-05-2019,Christine Folks
B,,08-06-2019,0,,7.5,0.1,0.1,31,,82,11,Sue Poe,11-05-2019,Christine Folks
B,,8/20/2019,0,,7,0.1,0.1,31,,87,11.05,Sue Poe,11-05-2019,Christine Folks
B,,09-03-2019,0.1,,7,0.1,0.1,30,,80,10.55,Sue Poe,11-05-2019,Christine Folks
B,,9/18/2019,0,4.7,6.5,0.2,0.2,23,,71,11,Sue Poe,11-05-2019,Christine Folks
B,,10-11-2019,0,,7,0.1,0.1,20,,65,10.55,Sue Poe,11-05-2019,Christine Folks
B,,10/23/2019,0,4.6,6.5,0.2,0.2,20,,63,10.55,Sue Poe,11-05-2019,Christine Folks
D,,4/24/2019,0,,6.5,0.6,0.14,22,,68,10.18,Sue Poe,11-05-2019,Christine Folks
D,,05-08-2019,0.24,4.8,6.5,0.7,0.13,24,,70,10.18,Sue Poe,11-05-2019,Christine Folks
D,,11-05-2019,0,,6.5,9,12,27,,70,5/23/19,Sue Poe,11-05-2019,Christine Folks
D,,06-05-2019,0,4.1,7,0.6,1.1,15,,72,10.1,Sue Poe,11-05-2019,Christine Folks
D,,07-03-2019,0,5.9,7,0.4,1.1,28,,86,10.3,Sue Poe,11-05-2019,Christine Folks
D,,08-06-2019,0,3.6,6.5,0.7,1.2,25,,79,10.1,Sue Poe,11-05-2019,Christine Folks
D,,8/20/2019,,,6.5,1.2,0.5,27,,84,10.15,Sue Poe,11-05-2019,Christine Folks
D,,09-03-2019,0,5.5,7,0.5,1.2,28,,80,10.15,Sue Poe,11-05-2019,Christine Folks
D,,9/18/2019,0,,7,0.5,1,23,,,10.15,Sue Poe,11-05-2019,Christine Folks
D,,10-11-2019,0,,6.5,0.9,1,20,,63,10.05,Sue Poe,11-05-2019,Christine Folks
D,,10/23/2019,0,,6.5,0.9,1,20,,63,10.1,Sue Poe,11-05-2019,Christine Folks
Bay,,4/24/2019,0.7,4,6.5,0.3,1,22,,68,9.45,Sue Poe,11-05-2019,Christine Folks
Bay,,05-08-2019,0.8,5.3,7,0.4,0.7,22,,69,9.45,Sue Poe,11-05-2019,Christine Folks
Bay,,5/23/2019,0.8,6.9,7,0.4,0.9,22,,69,9.3,Sue Poe,11-05-2019,Christine Folks
Bay,,06-05-2019,9,4.2,8,0.4,0.9,24,,72,9.3,Sue Poe,11-06-2019,Christine Folks
Bay,,07-03-2019,0,6.5,7.5,0.4,0.9,26,,85,9.35,Sue Poe,11-06-2019,Christine Folks
Bay,,08-06-2019,0.01,4.4,7.5,0.4,0.8,25,,79,9.3,Sue Poe,11-06-2019,Christine Folks
Bay,,8/20/2019,0,4,7,0.4,1,26,,82,9.45,Sue Poe,11-06-2019,Christine Folks
Bay,,09-03-2019,0,4.5,9,0.4,0.9,27,,79,9.3,Sue Poe,11-06-2019,Christine Folks
Bay,,9/18/2019,0.5,4.1,7.5,0.4,0.4,22.8,,71,9.3,Sue Poe,11-06-2019,Christine Folks
Bay,,10-11-2019,0.1,6,,0.3,0.3,19,,65,9.3,Sue Poe,11-06-2019,Christine Folks
Bay,,10/23/2019,0.5,6.2,7,0.5,0.9,19,,63,9.3,Sue Poe,11-06-2019,Christine Folks
A,,02-06-2019,0,,6.5,0.1,0.5,15,,57,11.15,Sue Poe,11-12-2019,Christine Folks
A,,2/28/2019,0,10,7,0.4,1.3,10,,46,10.45,Sue Poe,11-12-2019,Christine Folks
A,,3/14/2019,0,,6.5,0.7,1.2,15,,60,11.1,Sue Poe,11-12-2019,Christine Folks
A,,3/26/2019,0,7,6.5,0,0.4,11,,44,10.45,Sue Poe,11-12-2019,Christine Folks
D,,5/23/2019,0,,6.5,0.9,1.2,27,,70,11.4,Sue Poe,11-12-2019,Christine Folks
B,,02-06-2019,0,,6.5,0.2,0.2,15,,57,10.45,Sue Poe,11-12-2019,Christine Folks
B,,2/28/2019,0,8.7,6.5,0.4,0.4,10,,46,10.2,Sue Poe,11-12-2019,Christine Folks
B,,3/14/2019,0,,6.5,0.4,0.4,15,,60,11,Sue Poe,11-12-2019,Christine Folks
B,,3/26/2019,0,9.5,7,0.3,0.3,12,,44,10.2,Sue Poe,11-12-2019,Christine Folks
B,,04-10-2019,0.2,,7,0.2,0.2,19,,58,10.05,Sue Poe,11-12-2019,Christine Folks
D,,02-06-2019,0,10,6.5,1,1.5,13,,46,10.2,Sue Poe,11-12-2019,Christine Folks
D,,2/28/2019,0,,6.5,1,1.5,13,,46,10.05,Sue Poe,11-12-2019,Christine Folks
D,,3/14/2019,0,8.3,6.5,1,1.4,16,,59,10.45,Sue Poe,11-12-2019,Christine Folks
D,,3/26/2019,0,,6.5,0.9,1.4,14,,44,10.1,Sue Poe,11-12-2019,Christine Folks
D,,04-10-2019,0,6.7,6.5,0.9,1.4,20,,57,10.15,Sue Poe,11-12-2019,Christine Folks
Bay,,02-06-2019,0,6,7,0.4,0.6,15,,56,9.4,Sue Poe,11-12-2019,Christine Folks
Bay,,2/28/2019,0.7,10,6.5,0.4,0.6,12,,46,9.3,Sue Poe,11-12-2019,Christine Folks
Bay,,3/14/2019,0.6,8.7,6.5,0.4,0.8,15,,59,10.15,Sue Poe,11-12-2019,Christine Folks
Bay,,4/26/2019,0.6,10,6.5,0.1,0.4,12,,44,9.4,Sue Poe,11-12-2019,Christine Folks
Bay,,04-10-2019,0,7.4,6.5,0.2,0.7,19,,57,9.45,Sue Poe,11-12-2019,Christine Folks
A,,8/13/2015,0,,7.5,0.5,0.6,27,,82,10.45,Sue Poe,11-12-2019,Christine Folks
A,,8/27/2015,0,5.7,7,0.2,0.4,25,,79,10.4,Sue Poe,11-12-2019,Christine Folks
A,,09-09-2015,0,10,7.5,0.2,0.2,29,,83,10.2,Sue Poe,11-12-2019,Christine Folks
A,,9/22/2015,0,,7.5,0.7,0.7,25,,74,11,Sue Poe,11-12-2019,Christine Folks
B,,8/13/2015,0,,7,0.2,0.2,27,,81,10.3,Sue Poe,11-12-2019,Christine Folks
B,,8/27/2015,0,3.2,8.5,0.2,0.2,23,,79,10.2,Sue Poe,11-12-2019,Christine Folks
B,,09-09-2015,0,,7.5,0.8,0.8,28,,84,10.5,Sue Poe,11-12-2019,Christine Folks
B,,9/22/2015,0,2.3,8,0.3,0.3,24,,73,10.3,Sue Poe,11-12-2019,Christine Folks
D,,8/13/2015,0,6.1,6,0.9,1.1,27,,82,10.1,Sue Poe,11-12-2019,Christine Folks
D,,8/27/2015,0,,7,0.8,1,24,,79,10.05,Sue Poe,11-12-2019,Christine Folks
D,,09-09-2015,0,4.8,7,0.6,0.9,28,,82,10,Sue Poe,11-12-2019,Christine Folks
D,,9/22/2015,0,,7,0.7,0.9,24,,74,11.3,Sue Poe,11-12-2019,Christine Folks
Bay,,8/13/2015,0,6.3,9,0.4,0.4,26,,82,9.45,Sue Poe,11-12-2019,Christine Folks
Bay,,8/27/2015,0,5,8.5,0.4,0.7,23,,79,9.45,Sue Poe,11-12-2019,Christine Folks
A,,10-11-2018,0,,6.5,0.4,0.4,27,,79,10.5,Sue Poe,11-12-2019,Christine Folks
A,,10/24/2018,0,6.6,6.5,0.2,0.7,15,,58,10.55,Sue Poe,11-12-2019,Christine Folks
A,,10/28/2019,0.1,,6.5,0.7,1,13,,49,11,Sue Poe,11-12-2019,Christine Folks
A,,11-07-2018,0,,6.5,0.6,0.6,20,,65,10.58,Sue Poe,11-12-2019,Christine Folks
A,,12-11-2018,0,,6.5,0.8,1.2,11,,42,10.4,Sue Poe,11-12-2019,Christine Folks
B,,10-11-2018,0,,6.5,0.1,0.1,27,,79,10.35,Sue Poe,11-12-2019,Christine Folks
B,,10/24/2018,0.1,6.7,6.5,0.2,0.2,15,,58,10.25,Sue Poe,11-12-2019,Christine Folks
B,,10/28/2018,0.1,5,7,0.4,0.5,13,,49,10.3,Sue Poe,11-12-2019,Christine Folks
B,,11-07-2018,,0,7,0.2,0.2,20,,65,10.45,Sue Poe,11-12-2019,Christine Folks
B,,12-11-2018,0,,6.5,0.4,0.4,9,,42,10.2,Sue Poe,11-12-2019,Christine Folks
D,,10-11-2018,0,6,6.5,0.7,1.2,26,,78,10.1,Sue Poe,11-12-2019,Christine Folks
D,,10/24/2018,0,,6.5,0.6,1.3,16,,58,10.15,Sue Poe,11-12-2019,Christine Folks
D,,10/28/2018,0,,6.5,1.1,1.2,13,,49,10.15,Sue Poe,11-12-2019,Christine Folks
D,,11-07-2018,0,6.9,6.5,0.9,1.3,20,,65,10.22,Sue Poe,11-12-2019,Christine Folks
D,,12-11-2018,0,,6.5,1.2,1.4,11,,42,10.15,Sue Poe,11-12-2019,Christine Folks
Bay,,10-11-2018,1.9,5,7,4,1.2,25,,78,9.3,Sue Poe,11/13/2019,Christine Folks
Bay,,10/24/2018,0,9,7,0.3,0.6,18,,58,9.3,Sue Poe,11/13/2019,Christine Folks
Bay,,10/28/2018,0.9,2.9,7,0.4,0.9,13,,49,9.2,Sue Poe,11/13/2019,Christine Folks
Bay,,11-07-2018,1.7,,7,0.45,0.9,20,,65,9.45,Sue Poe,11/13/2019,Christine Folks
Bay,,12-11-2018,0.1,,7,0.1,0.1,10,,42,9.4,Sue Poe,11/13/2019,Christine Folks
